eval,pop_size,avg_fitness,fitness_variance,mutation_amount,recombination_amount
739380,100,1.0972313149633928E-9,1.1877444954631997E-16,10,10
739400,100,1.0972313140409545E-9,1.1877444954836477E-16,10,10
739420,100,1.0972303552215427E-9,1.1877445167361776E-16,10,10
739440,100,1.0972300243285233E-9,1.187744524070694E-16,10,10
739460,100,1.0962298810632486E-9,1.1877656730024036E-16,10,10
739480,100,1.0967858072178517E-9,1.1877536704849164E-16,10,10
739500,100,1.0967858048021743E-9,1.1877536705384396E-16,10,10
739520,100,1.0986536601748644E-9,1.1877157706245856E-16,10,10
739540,100,1.0987012147556398E-9,1.1877147174056086E-16,10,10
739560,100,1.0986156741441195E-9,1.187716608935155E-16,10,10
739580,100,1.0986535447116571E-9,1.1877157698602647E-16,10,10
739600,100,1.098645046088203E-9,1.187715958413701E-16,10,10
739620,100,1.0986244421236644E-9,1.1877164152815978E-16,10,10
739640,100,1.0986187971362256E-9,1.1877165405363804E-16,10,10
739660,100,1.098618741290922E-9,1.1877165417758246E-16,10,10
739680,100,1.0986191424177908E-9,1.1877165328732458E-16,10,10
739700,100,1.097844140401254E-9,1.1877331208821786E-16,10,10
739720,100,1.097844095883834E-9,1.1877331218695088E-16,10,10
739740,100,1.0978506192392614E-9,1.1877329772339442E-16,10,10
739760,100,1.0972467439401728E-9,1.18774605232387E-16,10,10
739780,100,1.0972635965405794E-9,1.187745679029676E-16,10,10
739800,100,1.0972635965405804E-9,1.1877456790296738E-16,10,10
739820,100,1.0972257263026077E-9,1.1877465170338684E-16,10,10
739840,100,1.0972239583099667E-9,1.1877465562203172E-16,10,10
739860,100,1.0972239520238513E-9,1.1877465563596584E-16,10,10
739880,100,1.0953566762020806E-9,1.1877843895000044E-16,10,10
739900,100,1.0953400584999817E-9,1.18778475694169E-16,10,10
739920,100,1.0953400571887925E-9,1.187784756970701E-16,10,10
739940,100,1.0953400571910573E-9,1.1877847569706494E-16,10,10
739960,100,1.095333857420833E-9,1.1877848941151672E-16,10,10
739980,100,1.094038656265446E-9,1.1878118442243903E-16,10,10
740000,100,1.094038658371194E-9,1.1878118441778453E-16,10,10
740020,100,1.0940386583711713E-9,1.187811844177846E-16,10,10
740040,100,1.0899042780087688E-9,1.1878857824825554E-16,10,10
740060,100,1.0904048265252627E-9,1.1878750078777194E-16,10,10
740080,100,1.0904048238702892E-9,1.1878750079362095E-16,10,10
740100,100,5.0842789985760476E-8,2.4753913284775734E-13,10,10
740120,100,5.084350478598827E-8,2.4753905947978666E-13,10,10
740140,100,5.084350399586898E-8,2.475390595609423E-13,10,10
740160,100,5.0843504041382796E-8,2.4753905955626846E-13,10,10
740180,100,5.084350404129364E-8,2.475390595562773E-13,10,10
740200,100,5.0843503239671115E-8,2.475390596386146E-13,10,10
740220,100,5.0843503304677115E-8,2.475390596319378E-13,10,10
740240,100,5.084350331729301E-8,2.475390596306419E-13,10,10
740260,100,5.0843988479469066E-8,2.475390098211591E-13,10,10
740280,100,4.975360206044139E-8,2.475298195576988E-13,10,10
740300,100,4.975372623164608E-8,2.47529807078503E-13,10,10
740320,100,4.97537259343694E-8,2.475298071083826E-13,10,10
740340,100,1.3600059910291528E-12,7.62215728171841E-23,10,10
740360,100,1.3623409145438261E-12,7.621570460571431E-23,10,10
740380,100,2.235833163159388E-11,3.6587242454612735E-20,10,10
740400,100,2.2450499776041332E-11,3.6583727166874155E-20,10,10
740420,100,2.2432826756561195E-11,3.6584496850282104E-20,10,10
740440,100,2.2430488023506248E-11,3.658460228096278E-20,10,10
740460,100,4.894913291193783E-9,2.3738982436410247E-15,10,10
740480,100,5.465256263509491E-9,2.4007874251104403E-15,10,10
740500,100,5.465256263509691E-9,2.4007874251104332E-15,10,10
740520,100,5.4652562635134E-9,2.4007874251103993E-15,10,10
740540,100,5.466889417802248E-9,2.4007696510217246E-15,10,10
740560,100,5.466889395017283E-9,2.400769651273354E-15,10,10
740580,100,5.46593908443561E-9,2.4007800545800096E-15,10,10
740600,100,5.465939127818298E-9,2.400780054100955E-15,10,10
740620,100,5.467655962295295E-9,2.4007613910443293E-15,10,10
740640,100,5.466937413372818E-9,2.4007692758357617E-15,10,10
740660,100,5.466937369051358E-9,2.4007692763252515E-15,10,10
740680,100,5.447842030393696E-9,2.400942971346998E-15,10,10
740700,100,5.447841825026859E-9,2.4009429736071972E-15,10,10
740720,100,5.447842125713748E-9,2.4009429702979305E-15,10,10
740740,100,5.464219180327271E-9,2.4007760022486E-15,10,10
740760,100,5.4642191570760675E-9,2.400776002505266E-15,10,10
740780,100,5.4543148605860315E-9,2.400878165258873E-15,10,10
740800,100,5.818588922871379E-10,3.2522887936448476E-17,10,10
740820,100,5.818555750664576E-10,3.2522891834639756E-17,10,10
740840,100,5.802218914996189E-10,3.2524549338969114E-17,10,10
740860,100,5.802214575628956E-10,3.252454984759572E-17,10,10
740880,100,5.802214575642972E-10,3.2524549847594067E-17,10,10
740900,100,5.802181585543715E-10,3.2524553713466067E-17,10,10
740920,100,5.802189349408081E-10,3.252455280347895E-17,10,10
740940,100,5.802431216186133E-10,3.252452449089373E-17,10,10
740960,100,5.802432872259947E-10,3.2524524296769134E-17,10,10
740980,100,5.802432433074726E-10,3.252452434825068E-17,10,10
741000,100,5.802431993400766E-10,3.252452439978947E-17,10,10
741020,100,5.80243198346223E-10,3.252452440095447E-17,10,10
741040,100,5.802389087560333E-10,3.252452942738695E-17,10,10
741060,100,5.802389093386143E-10,3.2524529426704034E-17,10,10
741080,100,5.803234032786419E-10,3.252443109684528E-17,10,10
741100,100,9.895683290789036E-12,6.791765194629127E-21,10,10
741120,100,9.895636352798141E-12,6.791766132609997E-21,10,10
741140,100,9.816845766309066E-12,6.792708313279309E-21,10,10
741160,100,1.6287326520199662E-12,1.151249983171503E-22,10,10
741180,100,4.285652543082702E-11,1.6995257056922925E-19,10,10
741200,100,4.285652587376087E-11,1.6995257053088102E-19,10,10
741220,100,4.2359607424231095E-11,1.699704315310093E-19,10,10
741240,100,4.048861703507953E-9,1.6050331029134552E-15,10,10
741260,100,4.177971681459333E-9,1.6056446508719622E-15,10,10
741280,100,4.177980424095313E-9,1.6056445770877478E-15,10,10
741300,100,4.1779804236494864E-9,1.605644577091505E-15,10,10
741320,100,4.177980420337518E-9,1.6056445771194631E-15,10,10
741340,100,4.177980227415305E-9,1.605644578747792E-15,10,10
741360,100,3.243376552553851E-8,4.088375360923374E-14,10,10
741380,100,3.243376552553851E-8,4.088375360923357E-14,10,10
741400,100,1.8305810808302075E-8,2.144631487414527E-14,10,10
741420,100,1.8306777355379216E-8,2.1446279173013053E-14,10,10
741440,100,1.8265552730762123E-8,2.1447630392695076E-14,10,10
741460,100,1.8265774260554985E-8,2.1447622220651083E-14,10,10
741480,100,1.8267713053480515E-8,2.144755105853372E-14,10,10
741500,100,1.8267713053480796E-8,2.144755105853372E-14,10,10
741520,100,1.826771861277347E-8,2.1447550853374094E-14,10,10
741540,100,1.8267704485706152E-8,2.1447551374705767E-14,10,10
741560,100,1.8273110323669166E-8,2.1447356765914405E-14,10,10
741580,100,1.826586451345972E-8,2.1447618891469945E-14,10,10
741600,100,1.8346553920658042E-8,2.1445308194775256E-14,10,10
741620,100,1.8346562352224806E-8,2.1445307882273448E-14,10,10
741640,100,2.9097939965037396E-8,3.0365830285536334E-14,10,10
741660,100,2.9097939965664515E-8,3.036583028549954E-14,10,10
741680,100,2.909813909770283E-8,3.036581858174208E-14,10,10
741700,100,2.9016623619618173E-8,3.036993021772984E-14,10,10
741720,100,2.9016622842145527E-8,3.0369930263304776E-14,10,10
741740,100,2.501014355005136E-8,2.896715362990637E-14,10,10
741760,100,2.5009566068694012E-8,2.8967182783886624E-14,10,10
741780,100,2.500956601228442E-8,2.896718278673664E-14,10,10
741800,100,2.5009657233992342E-8,2.8967178178588446E-14,10,10
741820,100,2.5009657234555877E-8,2.896717817856E-14,10,10
741840,100,2.500951934770781E-8,2.896718514329206E-14,10,10
741860,100,2.5009411397870785E-8,2.896719059628978E-14,10,10
741880,100,2.4892057220369697E-8,2.89714284619622E-14,10,10
741900,100,2.4892052597836435E-8,2.897142869441227E-14,10,10
741920,100,2.4892059088957506E-8,2.897142836799776E-14,10,10
741940,100,2.4892059090232575E-8,2.897142836793361E-14,10,10
741960,100,2.4892059173078525E-8,2.8971428363767426E-14,10,10
741980,100,2.4892059163137508E-8,2.897142836426738E-14,10,10
742000,100,2.4892059165061824E-8,2.8971428364170585E-14,10,10
742020,100,2.4892059167334596E-8,2.897142836405626E-14,10,10
742040,100,2.4886024585760972E-8,2.8971728281790575E-14,10,10
742060,100,2.4886024583691803E-8,2.8971728281894617E-14,10,10
742080,100,2.488588491203668E-8,2.897173530251543E-14,10,10
742100,100,2.4885904354545636E-8,2.89717343250904E-14,10,10
742120,100,2.490325392000884E-8,2.897089225218723E-14,10,10
742140,100,2.4903253900045774E-8,2.8970892253191665E-14,10,10
742160,100,2.4903253900225444E-8,2.89708922531826E-14,10,10
742180,100,2.490943353230299E-8,2.897058517712409E-14,10,10
742200,100,2.4909435705435665E-8,2.897058506776788E-14,10,10
742220,100,2.4909435690166434E-8,2.897058506853636E-14,10,10
742240,100,2.4909435690100835E-8,2.897058506853968E-14,10,10
742260,100,2.4909433613483723E-8,2.8970585173038896E-14,10,10
742280,100,2.490934580066163E-8,2.897058959117671E-14,10,10
742300,100,2.491626027348046E-8,2.8970246422696584E-14,10,10
742320,100,2.4916257742421125E-8,2.8970246550098674E-14,10,10
742340,100,2.4923530189013583E-8,2.896988565025462E-14,10,10
742360,100,2.4916609214910187E-8,2.897022924753377E-14,10,10
742380,100,2.4916609172848437E-8,2.8970229249650954E-14,10,10
742400,100,2.4899306261232348E-8,2.897106944429215E-14,10,10
742420,100,2.4899754861172494E-8,2.897104689910812E-14,10,10
742440,100,2.4899758430802036E-8,2.897104671954849E-14,10,10
742460,100,1.414791410148224E-8,1.9959353320974594E-14,10,10
742480,100,1.414791793918398E-8,1.9959353211287575E-14,10,10
742500,100,1.4140730722849186E-8,1.995955336384292E-14,10,10
742520,100,1.4140726580129076E-8,1.995955348218678E-14,10,10
742540,100,1.4142448232141801E-8,1.995950459592968E-14,10,10
742560,100,1.4142448232141892E-8,1.9959504595929678E-14,10,10
742580,100,1.4142448130274136E-8,1.995950459884007E-14,10,10
742600,100,1.4142448402702258E-8,1.9959504591056623E-14,10,10
742620,100,1.4142381548290582E-8,1.9959506500681003E-14,10,10
742640,100,1.4142381456136838E-8,1.9959506503313798E-14,10,10
742660,100,1.414065985716865E-8,1.9959555387823366E-14,10,10
742680,100,1.4141459390481973E-8,1.9959532611942947E-14,10,10
742700,100,1.4141459390529554E-8,1.9959532611941552E-14,10,10
742720,100,1.4141459081905732E-8,1.9959532620758578E-14,10,10
742740,100,1.4142268415454147E-8,1.9959509564730746E-14,10,10
742760,100,1.4142278628286956E-8,1.99595092729528E-14,10,10
742780,100,1.4136099067927467E-8,1.9959681928668554E-14,10,10
742800,100,1.4136009238974712E-8,1.9959684493051452E-14,10,10
742820,100,5.108745636158876E-7,2.46806908142433E-11,10,10
742840,100,4.967466088403072E-7,2.4674908708759278E-11,10,10
742860,100,4.967466086134739E-7,2.46749087089869E-11,10,10
742880,100,4.968646540347942E-7,2.4674791640906305E-11,10,10
742900,100,4.968646423422822E-7,2.4674791652642757E-11,10,10
742920,100,4.968646423415644E-7,2.4674791652643623E-11,10,10
742940,100,4.968646424119089E-7,2.467479165257298E-11,10,10
742960,100,4.969245428251393E-7,2.4674731895032973E-11,10,10
742980,100,4.969245368683547E-7,2.46747319010129E-11,10,10
743000,100,4.969245370777287E-7,2.467473190080271E-11,10,10
743020,100,4.969245414948735E-7,2.467473189636833E-11,10,10
743040,100,4.969313359931195E-7,2.4674725077739876E-11,10,10
743060,100,4.969319983731142E-7,2.4674724412818987E-11,10,10
743080,100,4.969375360376499E-7,2.467471885513867E-11,10,10
743100,100,4.969375308537196E-7,2.4674718860342926E-11,10,10
743120,100,4.969375308525946E-7,2.467471886034401E-11,10,10
743140,100,4.969341324953936E-7,2.467472227082482E-11,10,10
743160,100,4.969341324921354E-7,2.4674722270828225E-11,10,10
743180,100,4.969343412996956E-7,2.4674722061212744E-11,10,10
743200,100,6.577781511178406E-7,2.7100322828041802E-11,10,10
743220,100,6.5777873230339E-7,2.710032205577058E-11,10,10
743240,100,6.576606704271504E-7,2.7100477519794422E-11,10,10
743260,100,6.576639313615224E-7,2.710047318835352E-11,10,10
743280,100,6.576636367493116E-7,2.7100473579770433E-11,10,10
743300,100,6.576029339798923E-7,2.7100553854357187E-11,10,10
743320,100,6.763688080358353E-7,2.7110839318242787E-11,10,10
743340,100,1.7962621853083925E-7,2.616185150016974E-12,10,10
743360,100,2.3214592706746402E-7,2.7336496308863783E-12,10,10
743380,100,2.3214616015222767E-7,2.7336495215765885E-12,10,10
743400,100,2.3214616023746393E-7,2.7336495215366023E-12,10,10
743420,100,2.3214605183765051E-7,2.7336495723728077E-12,10,10
743440,100,2.3215185587187386E-7,2.7336468577391575E-12,10,10
743460,100,2.3215195181216288E-7,2.7336468127446887E-12,10,10
743480,100,2.3215136850353113E-7,2.7336470862781425E-12,10,10
743500,100,2.3254080770311647E-7,2.7334796084450556E-12,10,10
743520,100,2.3254080905913946E-7,2.73347960780803E-12,10,10
743540,100,2.3215137054108972E-7,2.733647085322539E-12,10,10
743560,100,2.3215137441583384E-7,2.7336470835053175E-12,10,10
743580,100,2.321517674001893E-7,2.7336468992127304E-12,10,10
743600,100,2.0589369039238147E-7,2.6756107750858497E-12,10,10
743620,100,2.05893681462432E-7,2.675610778800206E-12,10,10
743640,100,1.8712744328839635E-7,2.64748933745538E-12,10,10
743660,100,1.8712744148741928E-7,2.64748933813622E-12,10,10
743680,100,1.8712744392929326E-7,2.647489337213102E-12,10,10
743700,100,1.87127441503766E-7,2.647489338130035E-12,10,10
743720,100,1.871274427076442E-7,2.6474893376749237E-12,10,10
743740,100,1.871274427072488E-7,2.6474893376750695E-12,10,10
743760,100,1.8712743423783366E-7,2.647489340876808E-12,10,10
743780,100,1.8712664336879135E-7,2.647489639786402E-12,10,10
743800,100,1.871245040522456E-7,2.6474904480530647E-12,10,10
743820,100,1.8712450408567035E-7,2.647490448040425E-12,10,10
743840,100,1.8715391047844156E-7,2.64747941646812E-12,10,10
743860,100,1.871539104718092E-7,2.647479416470627E-12,10,10
743880,100,1.608940562137445E-7,2.587056885475143E-12,10,10
743900,100,1.6089405621373881E-7,2.587056885475146E-12,10,10
743920,100,1.6089405616773616E-7,2.5870568854900855E-12,10,10
743940,100,1.6089426382214266E-7,2.587056817998729E-12,10,10
743960,100,5.0450045749744776E-11,9.668537478913297E-20,10,10
743980,100,5.152133069425401E-11,9.661378644112589E-20,10,10
744000,100,1.869655856482061E-10,1.9170291497149807E-18,10,10
744020,100,1.8649184808845456E-10,1.9171935672113853E-18,10,10
744040,100,1.8647907041091645E-10,1.917198364560217E-18,10,10
744060,100,5.290131502371371E-10,7.595379292866822E-18,10,10
744080,100,5.292369992490969E-10,7.595145093178688E-18,10,10
744100,100,5.292369657049584E-10,7.595145129042779E-18,10,10
744120,100,6.190338287466988E-8,3.766205547540061E-13,10,10
744140,100,6.190302525370819E-8,3.7662059946408466E-13,10,10
744160,100,6.190302870916154E-8,3.766205990319569E-13,10,10
744180,100,6.187388866981328E-8,3.7662415655719793E-13,10,10
744200,100,6.187388882522871E-8,3.7662415653777115E-13,10,10
744220,100,6.187443436478966E-8,3.766240883869132E-13,10,10
744240,100,6.188040447207446E-8,3.766233459449908E-13,10,10
744260,100,6.188087284374064E-8,3.7662328741535696E-13,10,10
744280,100,6.314227287245886E-8,3.766247104481552E-13,10,10
744300,100,6.314049546953345E-8,3.766249368513067E-13,10,10
744320,100,6.313431937026651E-8,3.766257207597087E-13,10,10
744340,100,6.31308458335479E-8,3.766261627000595E-13,10,10
744360,100,6.377642166017158E-8,3.765855884663252E-13,10,10
744380,100,6.771686200795063E-8,3.7763060420471336E-13,10,10
744400,100,6.758141614527096E-8,3.776472618603831E-13,10,10
744420,100,6.758141613271553E-8,3.7764726186209637E-13,10,10
744440,100,6.758376823593652E-8,3.7764694128712053E-13,10,10
744460,100,6.75838067652585E-8,3.7764693602676953E-13,10,10
744480,100,6.758381722118572E-8,3.7764693459921023E-13,10,10
744500,100,6.759324261166014E-8,3.7764565728746546E-13,10,10
744520,100,6.759483385891819E-8,3.776454402515704E-13,10,10
744540,100,6.759483385869403E-8,3.776454402515998E-13,10,10
744560,100,6.759506675591029E-8,3.7764540845367507E-13,10,10
744580,100,6.758528430109027E-8,3.776467345394766E-13,10,10
744600,100,6.695658167708122E-8,3.7769002520467615E-13,10,10
744620,100,6.695657825185364E-8,3.7769002566799044E-13,10,10
744640,100,6.67677760266733E-8,3.7771253422107126E-13,10,10
744660,100,6.676732617538612E-8,3.777125948784601E-13,10,10
744680,100,6.677435985479265E-8,3.777116510985166E-13,10,10
744700,100,6.677436069727924E-8,3.777116509848679E-13,10,10
744720,100,5.400214777978369E-9,1.7026350197485176E-15,10,10
744740,100,5.400285204273709E-9,1.7026342515963303E-15,10,10
744760,100,9.719268646667972E-9,2.5787666321591633E-15,10,10
744780,100,9.719243872012358E-9,2.5787671185593925E-15,10,10
744800,100,9.726779012152953E-9,2.578624876186508E-15,10,10
744820,100,9.726779014056185E-9,2.578624876149104E-15,10,10
744840,100,9.726779006776286E-9,2.5786248762921565E-15,10,10
744860,100,7.56729743634353E-9,2.1453018052124517E-15,10,10
744880,100,7.567628016365271E-9,2.14529675671675E-15,10,10
744900,100,7.568201812807238E-9,2.14528801736214E-15,10,10
744920,100,7.568201979712691E-9,2.1452880148102756E-15,10,10
744940,100,7.567810145654033E-9,2.1452939756101436E-15,10,10
744960,100,7.567595780575235E-9,2.1452972482423754E-15,10,10
744980,100,7.396328716740002E-9,2.144923094321049E-15,10,10
745000,100,6.522631425276706E-7,4.157783002765356E-11,10,10
745020,100,6.483227022465258E-7,4.158143828404795E-11,10,10
745040,100,6.483226810117773E-7,4.158143831185974E-11,10,10
745060,100,6.483151254305259E-7,4.158144820190417E-11,10,10
745080,100,6.483149433744194E-7,4.158144844034443E-11,10,10
745100,100,6.483149433714392E-7,4.158144844034859E-11,10,10
745120,100,6.483149439507452E-7,4.1581448439589817E-11,10,10
745140,100,6.483159085158014E-7,4.1581447176417845E-11,10,10
745160,100,6.48316076556977E-7,4.158144695633104E-11,10,10
745180,100,6.461565943697355E-7,4.1583799536729946E-11,10,10
745200,100,6.461564867229281E-7,4.1583799677248216E-11,10,10
745220,100,6.461564838077732E-7,4.158379968105325E-11,10,10
745240,100,6.461552600740785E-7,4.158380127832137E-11,10,10
745260,100,6.461536722497996E-7,4.158380335075296E-11,10,10
745280,100,1.2871930487409376E-9,1.5906427665122006E-16,10,10
745300,100,1.2871931429693374E-9,1.590642764061913E-16,10,10
745320,100,1.2880041271692098E-9,1.590622332896775E-16,10,10
745340,100,1.288424819441564E-9,1.590611473980477E-16,10,10
